SpellId,SpellXSpellVisualId
57722,347447
57783,347448
57785,347449
57845,347450
57846,347451
57910,347453
57912,347454
57913,347455
58108,347456
58185,347457
58187,347458
57194,347459
57195,347460
57196,347461
57198,347462
57199,347463
57570,347464
57459,347465
57461,347466
57520,347467
57522,347468
57661,347469
57725,347470
57789,347471
57790,347472
57848,347473
57916,347474
57973,347475
58036,347476
58040,347477
58188,347478
57200,347479
57201,347480
57202,347481
57203,347482
57204,347483
57205,347484
57347,347485
57349,347486
57350,347487
57400,347488
57464,347489
57465,347490
57466,347491
57596,347492
57665,347493
57727,347494
57728,347495
57854,347496
57923,347497
57974,347498
58042,347499
57668,347500
58117,347501
58118,347502
58119,347503
58120,347504
58121,347505
58194,347506
57206,347507
57207,347508
57208,347509
57210,347510
57211,347511
57293,347512
57405,347513
57407,347514
57467,347515
57468,347516
57599,347517
57666,347518
57667,347519
57669,347520
57733,347521
57793,347522
57795,347523
57930,347524
57976,347525
57978,347526
58125,347527
58126,347528
57212,347529
57213,347530
57214,347531
57215,347532
57216,347533
57217,347534
57295,347535
57296,347536
57410,347537
57411,347538
57412,347539
57602,347540
57672,347541
57797,347542
57799,347543
57800,347544
57859,347545
57860,347546
57931,347547
57932,347548
57933,347549
57980,347550
58053,347551
58127,347552
58128,347553
58129,347554
58206,347555
57218,347556
57219,347557
57220,347558
57221,347559
57222,347560
57298,347561
57299,347562
57300,347563
57414,347564
57415,347565
57473,347566
57474,347567
57534,347568
57535,347569
57537,347570
57606,347571
57607,347572
57609,347573
57678,347574
57679,347575
57740,347576
57741,347577
57801,347578
57863,347579
57387,347580
57935,347581
57983,347582
57984,347583
58054,347584
58130,347585
58131,347586
57223,347587
57224,347588
57225,347589
57227,347590
57228,347591
57301,347592
57302,347593
57361,347594
57421,347595
57423,347596
57477,347597
57539,347598
57806,347599
57938,347600
57939,347601
57229,347602
57230,347603
57231,347604
57232,347605
57233,347606
57234,347607
57304,347608
57305,347609
57311,347610
57312,347611
57425,347612
57427,347613
57480,347614
57542,347615
57543,347616
57544,347617
57247,347618
57189,347619
57613,347620
57616,347621
57617,347622
57685,347623
57686,347624
57687,347625
57748,347626
57750,347627
57871,347628
57872,347629
57941,347630
57942,347631
57992,347632
58137,347633
58065,347634
58140,347635
58141,347636
58142,347637
58224,347638
58226,347639
57235,347640
57236,347641
57237,347642
57238,347643
57239,347644
57240,347645
57313,347646
57314,347647
57315,347648
57316,347649
57428,347650
57429,347651
57546,347652
57547,347653
57619,347654
57621,347655
57689,347656
57690,347657
57755,347658
57815,347659
57816,347660
57945,347661
57946,347662
57993,347663
57655,347664
58069,347665
58072,347666
58143,347667
58144,347668
58145,347669
58146,347670
58147,347671
58148,347672
58227,347673
58229,347674
58230,347675
58231,347676
57241,347677
57242,347678
57243,347679
57244,347680
57245,347681
57320,347682
57321,347683
57322,347684
57369,347685
57432,347686
57433,347687
57434,347688
57551,347689
57552,347690
57553,347691
57622,347692
57692,347694
57757,347695
57759,347696
57949,347697
58073,347698
58075,347699
58076,347700
58149,347701
58150,347702
58153,347703
58232,347704
58234,347705
58235,347706
57246,347707
57248,347708
57249,347709
57250,347710
57251,347711
57435,347712
57436,347713
57437,347714
57438,347715
57439,347716
57441,347717
57487,347718
57489,347719
57490,347720
57555,347721
57560,347722
57626,347723
57629,347724
57630,347725
57694,347726
57762,347727
57882,347728
57883,347729
57951,347730
57953,347731
58001,347732
58077,347733
58154,347734
58236,347735
58237,347736
58238,347737
57252,347738
57253,347739
57254,347740
57255,347741
57256,347742
57257,347743
57374,347744
57376,347745
57377,347746
57442,347747
57443,347748
57446,347749
57493,347750
57494,347751
57561,347752
57562,347753
57564,347754
57634,347755
57636,347756
57696,347757
57697,347758
57763,347759
57764,347760
57765,347761
57825,347762
57887,347763
58084,347764
58158,347765
58159,347766
59199,347767
59200,347768
59202,347769
59262,347770
59263,347771
58314,347772
58315,347773
58316,347774
58317,347775
58318,347776
58319,347777
58389,347778
58390,347779
58445,347780
58446,347781
58510,347782
58511,347783
58512,347784
58513,347785
58627,347786
58692,347787
58693,347788
58695,347789
58755,347790
58756,347791
58808,347792
58810,347793
58871,347794
58942,347795
58944,347796
59008,347797
59009,347798
59010,347799
59081,347800
59083,347801
59084,347802
58460,347803
59140,347804
59141,347805
59142,347806
59206,347807
59208,347808
59265,347809
59266,347810
59267,347811
58320,347812
58321,347813
58323,347814
58324,347815
58325,347816
58391,347817
58392,347818
58393,347819
58394,347820
58448,347821
58449,347822
58450,347823
58515,347824
58517,347825
58632,347826
58633,347827
58696,347828
58699,347829
58758,347830
58811,347831
58812,347832
58814,347833
58815,347834
58875,347835
58948,347836
59013,347837
59014,347838
58691,347839
59086,347840
59209,347841
59210,347842
59212,347843
59268,347844
59269,347845
58326,347846
58327,347847
58328,347848
58329,347849
58330,347850
58331,347851
58395,347852
58396,347853
58397,347854
58451,347855
58453,347856
58735,347857
58519,347858
58520,347859
58521,347860
58575,347861
58639,347862
58701,347863
58702,347864
58703,347865
58724,347866
58762,347867
58763,347868
58764,347869
58816,347870
58817,347871
58879,347872
58951,347873
58952,347874
58953,347875
58954,347876
59015,347877
59017,347878
59018,347879
59090,347880
59148,347881
59149,347882
59151,347883
59214,347884
59215,347885
59216,347886
58252,347887
58253,347888
58255,347889
58332,347890
58333,347891
58334,347892
58335,347893
58337,347894
58399,347895
58400,347896
58401,347897
58402,347898
58454,347899
58455,347900
58523,347901
58525,347902
58527,347903
58528,347904
58797,347905
58577,347906
58578,347907
58777,347908
58641,347909
58644,347910
58280,347911
58705,347912
58707,347913
58708,347914
58765,347915
58766,347916
58768,347917
58819,347918
58956,347920
58957,347921
58958,347922
59019,347923
59020,347924
59021,347925
59092,347926
59153,347928
59154,347929
59155,347930
59217,347931
59218,347932
58256,347933
58257,347934
58258,347935
58259,347936
58338,347937
58339,347938
58340,347939
58341,347940
58342,347941
58343,347942
58403,347943
58404,347944
58406,347945
58457,347946
58458,347947
58459,347948
58529,347949
58531,347950
58579,347951
58580,347952
58646,347953
58709,347954
58710,347955
58711,347956
58712,347957
58769,347958
58770,347959
58823,347960
58824,347961
58825,347962
58886,347963
58963,347964
59023,347965
59024,347966
59096,347967
59158,347968
59223,347970
58260,347971
58261,347972
58262,347973
58263,347974
58344,347975
58345,347976
58346,347977
58347,347978
58348,347979
58407,347980
58408,347981
58409,347982
58461,347983
58463,347984
58534,347985
58535,347986
58536,347987
58581,347988
58649,347989
58715,347990
58716,347991
58717,347992
58772,347993
58773,347994
58254,347995
58827,347996
58829,347997
58890,347998
58893,347999
58965,348000
59026,348001
59097,348007
59160,348008
59225,348009
59226,348010
58264,348011
58266,348012
58267,348013
58349,348014
58351,348015
58352,348016
58412,348017
58464,348018
58465,348019
58538,348020
58540,348021
58586,348022
58588,348023
58652,348024
58719,348025
58720,348026
58721,348027
58775,348028
58776,348029
58830,348030
58896,348031
58898,348032
58967,348033
58969,348034
58971,348035
59033,348037
59034,348038
59102,348039
59103,348040
59104,348041
59161,348042
59228,348043
58268,348044
58270,348045
58271,348046
58414,348047
58522,348048
58336,348049
58470,348050
58541,348051
58542,348052
58543,348053
58589,348054
58590,348055
58591,348056
58656,348057
58722,348058
58723,348059
58725,348060
58903,348061
58904,348062
58972,348063
58973,348064
58974,348065
59036,348066
59037,348067
59039,348068
59106,348069
59107,348070
59108,348071
59164,348072
59234,348073
58272,348074
58274,348075
58275,348076
58731,348077
58471,348078
58472,348079
58473,348080
58474,348081
58547,348082
58594,348083
58596,348084
58660,348085
58726,348086
58837,348087
58839,348088
58905,348089
58975,348090
58977,348091
59042,348092
59043,348093
59044,348094
59110,348095
59111,348096
59166,348097
59167,348098
59168,348099
59237,348100
59239,348101
58276,348102
58277,348103
58278,348104
58279,348105
58476,348106
58478,348107
58599,348108
58265,348109
58663,348110
58664,348111
58665,348112
58666,348113
58732,348114
58789,348115
58841,348116
58842,348117
58912,348118
58913,348119
58980,348120
58981,348121
58982,348122
59047,348123
59114,348124
59169,348125
59171,348126
59242,348127
59243,348128
58281,348129
58282,348130
58713,348131
58429,348132
58480,348133
58481,348134
58482,348135
58483,348136
58484,348137
58603,348138
58604,348139
58605,348140
58667,348141
58668,348142
58734,348143
58793,348144
58843,348145
58917,348146
58983,348147
58986,348148
59052,348149
59055,348150
59172,348151
59173,348152
59244,348153
59245,348154
59247,348155
58285,348156
58286,348157
58287,348158
58288,348159
58431,348160
58433,348161
58485,348162
58486,348163
58487,348164
58488,348165
58489,348166
58490,348167
58608,348168
58273,348169
58737,348170
58738,348171
58794,348172
58795,348173
58845,348174
58847,348175
58848,348176
59059,348177
59061,348178
59122,348179
59123,348180
59125,348181
59177,348182
59178,348183
58970,348184
59248,348185
59250,348186
58289,348187
58290,348188
58291,348189
58292,348190
58293,348191
58373,348192
58434,348193
58491,348194
58492,348195
58493,348196
58611,348197
58612,348198
58675,348199
58678,348200
58740,348201
58742,348202
58743,348203
58628,348204
58850,348205
58852,348206
58925,348207
58991,348208
58992,348209
58994,348210
59126,348211
59127,348212
59128,348213
59180,348214
59181,348215
59182,348216
59252,348217
59254,348218
59255,348219
58295,348220
58296,348221
58297,348222
58298,348223
58299,348224
58438,348225
58498,348226
58499,348227
58500,348228
58561,348229
58614,348230
58681,348232
58682,348233
58744,348234
58745,348235
58799,348236
58854,348237
58855,348238
58856,348239
58930,348240
58996,348241
59069,348243
59070,348244
58706,348245
59130,348246
59131,348247
59132,348248
59256,348249
59258,348250
58301,348251
58302,348252
58303,348253
58305,348254
58306,348255
58441,348257
58502,348258
58563,348259
58565,348260
58617,348261
58619,348262
58747,348263
58748,348264
58750,348265
58801,348266
58822,348267
58857,348268
58858,348269
58860,348270
58861,348271
58936,348272
58938,348273
59075,348275
59133,348276
58937,348277
58300,348278
58509,348279
59189,348280
59191,348281
59192,348282
59259,348283
59261,348284
58308,348285
58309,348286
58310,348287
58311,348288
58313,348289
58443,348290
58444,348291
58505,348292
58506,348293
58507,348294
58508,348295
58569,348296
58621,348297
58622,348298
58688,348299
58689,348300
58690,348301
58752,348302
58753,348303
58754,348304
58916,348305
58804,348306
58806,348307
58862,348308
58864,348309
58867,348310
58940,348311
58941,348312
59004,348313
59006,348314
59007,348315
59078,348316
59116,348317
59138,348318
59195,348319
59198,348320
60206,348321
60207,348322
60282,348323
60283,348324
60284,348325
60285,348326
59328,348327
59331,348328
59383,348329
59385,348330
59387,348331
59389,348332
59582,348333
59523,348334
59524,348335
59589,348336
59592,348337
59330,348338
59641,348339
59642,348340
59643,348341
59702,348342
59703,348343
59704,348344
59762,348345
59763,348346
59825,348347
59306,348348
59884,348349
59885,348350
59886,348351
59952,348352
59953,348353
59954,348354
60005,348355
60008,348356
60009,348357
60070,348358
60140,348359
60210,348360
60212,348361
60287,348362
60288,348363
60290,348364
59333,348365
59335,348366
59391,348367
59392,348368
59460,348369
59462,348370
59527,348371
59528,348372
59530,348373
59594,348374
59658,348375
59647,348376
59648,348377
59705,348378
59707,348379
59708,348380
59765,348381
59767,348382
59826,348383
59828,348384
59829,348385
59956,348386
59957,348387
59958,348388
60010,348389
60011,348390
60012,348391
60073,348392
60074,348393
60075,348394
60214,348395
60215,348396
60218,348397
59337,348398
59338,348399
59339,348400
60227,348401
59395,348402
59397,348403
59463,348404
59464,348405
59466,348406
59650,348409
59709,348410
59711,348411
59771,348412
59772,348413
59830,348414
59833,348415
59892,348416
59894,348417
59959,348418
59961,348419
59962,348420
60015,348421
60016,348422
60077,348423
60079,348424
60080,348425
60219,348426
60220,348427
60223,348428
59271,348429
59272,348430
59273,348431
59340,348432
59343,348433
59399,348434
59400,348435
59468,348436
59469,348437
59470,348438
59537,348439
59599,348441
59655,348442
59827,348443
59713,348444
59715,348445
59774,348446
59834,348448
59835,348449
59897,348450
59963,348451
59964,348452
59965,348453
60017,348454
60018,348455
60081,348456
60082,348457
60085,348458
60151,348459
60224,348460
60229,348461
59274,348462
59277,348463
59345,348464
59347,348465
59348,348466
59403,348467
59404,348468
59405,348469
59473,348470
59542,348471
59601,348472
59657,348473
59716,348474
59717,348475
59719,348476
59777,348477
59778,348478
59838,348479
59839,348480
59840,348481
59841,348482
59967,348483
59968,348484
59969,348485
60020,348486
60021,348487
60231,348488
60233,348489
60234,348490
59278,348491
59280,348492
59349,348493
59350,348494
59351,348495
59407,348496
59409,348497
59475,348498
59477,348499
59478,348500
59543,348501
59545,348502
59546,348503
59603,348504
59604,348505
59605,348506
59661,348507
59722,348508
60211,348509
59780,348510
59782,348511
59843,348512
59844,348513
59908,348514
59909,348515
59910,348516
59972,348517
59973,348518
60023,348519
60094,348521
60158,348522
60160,348523
60161,348524
60235,348525
60239,348526
60240,348527
59283,348528
59284,348529
59285,348530
59286,348531
59353,348532
59416,348533
59480,348534
59483,348535
59548,348536
59607,348537
59608,348538
59725,348539
59726,348540
59784,348541
59785,348542
59846,348543
59975,348544
59976,348545
60025,348546
60242,348547
59288,348548
59290,348549
59292,348550
59354,348551
59355,348552
59358,348553
59417,348554
59419,348555
59484,348556
59486,348557
59487,348558
59488,348559
59550,348560
59551,348561
59552,348562
59611,348563
59613,348564
59669,348565
59670,348566
59671,348567
59728,348568
59729,348569
59789,348570
59790,348571
59791,348572
59847,348573
59848,348574
59849,348575
59915,348576
59978,348577
59979,348578
60030,348579
60032,348580
60034,348581
60035,348582
60100,348583
60101,348584
60103,348585
60246,348586
60247,348587
60248,348588
60249,348589
59293,348590
59359,348591
59360,348592
59421,348593
59422,348594
59423,348595
59489,348596
59490,348597
59491,348598
59493,348599
59494,348600
59495,348601
59496,348602
59558,348603
59559,348604
59560,348605
59561,348606
59616,348607
59617,348608
59732,348609
59733,348610
59792,348611
59793,348612
59851,348613
59852,348614
59853,348615
60036,348616
60038,348617
60106,348618
60108,348619
60250,348620
60251,348621
60252,348622
60255,348623
59300,348624
59363,348625
59364,348626
59424,348627
59425,348628
59428,348629
59497,348630
59498,348631
59499,348632
59500,348633
59501,348634
59502,348635
59562,348636
59564,348637
59618,348638
59620,348639
59735,348640
59737,348641
59796,348642
59855,348643
59856,348644
59925,348645
59927,348646
59983,348647
60044,348648
60109,348649
60256,348650
60257,348651
60258,348652
60259,348653
59301,348654
59302,348655
59365,348656
59366,348657
59429,348658
59430,348659
59742,348660
59503,348661
59504,348662
59566,348663
59568,348664
59622,348665
59623,348666
59624,348667
59678,348668
59679,348669
59680,348670
59317,348671
59797,348672
59799,348673
59861,348674
59862,348675
59863,348676
59928,348677
59929,348678
59987,348679
59988,348680
60046,348681
60047,348682
60116,348683
60178,348684
60180,348685
60181,348686
60182,348687
60260,348688
60261,348689
60262,348690
60263,348691
59304,348692
59305,348693
59368,348694
59357,348695
59431,348696
59433,348697
59507,348698
59508,348699
59509,348700
59570,348701
59571,348702
59625,348703
59626,348704
59627,348705
59683,348706
59684,348707
59743,348708
59744,348709
59800,348710
59801,348711
59802,348712
59865,348713
59866,348714
59867,348715
59932,348716
59933,348717
59934,348718
59989,348719
59990,348720
59991,348721
60052,348722
60118,348723
60119,348724
60264,348725
60265,348726
60268,348727
59312,348728
59313,348729
59314,348730
59370,348731
59372,348732
59434,348733
59436,348734
59438,348735
59573,348737
59575,348738
59401,348739
59628,348740
59629,348741
59685,348742
59687,348743
59688,348744
59746,348745
59747,348746
59804,348747
59805,348748
59868,348749
59869,348750
59936,348751
59992,348752
59994,348753
59995,348754
60054,348755
60121,348756
60122,348757
60186,348758
60189,348759
60269,348760
60270,348761
60272,348762
59315,348763
59316,348764
59374,348765
59440,348766
59441,348767
59442,348768
59513,348769
59514,348770
59576,348771
59577,348772
59631,348773
59633,348775
59689,348776
59692,348777
59748,348778
59749,348779
59750,348780
59807,348781
59812,348782
59813,348783
59941,348784
59942,348785
59996,348786
59997,348787
59998,348788
60059,348789
60273,348790
60274,348791
60276,348792
60277,348793
59320,348794
59321,348795
59323,348796
59377,348797
59444,348798
59447,348799
59516,348800
59517,348801
59519,348802
59635,348803
59636,348804
59694,348805
59695,348806
59752,348807
59754,348808
59814,348809
59815,348810
59817,348811
59878,348812
59880,348813
59944,348814
59946,348815
60060,348816
59999,348817
60062,348818
60064,348819
60065,348820
60195,348821
60278,348822
60279,348823
60280,348824
60281,348825
59324,348826
59326,348827
59381,348828
59382,348829
59449,348830
59452,348831
59520,348832
59521,348833
59583,348834
59584,348835
59585,348836
59586,348837
59587,348838
59588,348839
59637,348840
59638,348841
59640,348842
59696,348843
59697,348844
59698,348845
59757,348846
59759,348847
59820,348848
59821,348849
59823,348850
59881,348851
59882,348852
59883,348853
59948,348854
60002,348855
60003,348856
60004,348857
60067,348858
60068,348859
60136,348860
60204,348861
61332,348862
61333,348863
61334,348864
61403,348865
61404,348866
61405,348867
61406,348868
61407,348869
60360,348870
60361,348871
60362,348872
60363,348873
60622,348874
60623,348875
60624,348876
60691,348877
60838,348878
60915,348879
60983,348880
60986,348881
60987,348882
61057,348883
61058,348884
61120,348885
61122,348886
61123,348887
61335,348888
61337,348889
61338,348890
61408,348891
61410,348892
61411,348893
60364,348894
60365,348895
60366,348896
60367,348897
60368,348898
60488,348899
60489,348900
60491,348901
60627,348902
60629,348903
60697,348904
60771,348905
60842,348906
60844,348907
60845,348908
60916,348909
60919,348910
60988,348911
60990,348912
60991,348913
61063,348914
61065,348915
61125,348916
61126,348917
61193,348918
61194,348919
61269,348920
61270,348921
61271,348922
61339,348923
61343,348924
61344,348925
61414,348926
61415,348927
60369,348928
60370,348929
60371,348930
60372,348931
60437,348932
60438,348933
60439,348934
60494,348935
60496,348936
60497,348937
60561,348938
60630,348939
60631,348940
60699,348941
60702,348942
60776,348943
60846,348944
60847,348945
60848,348946
60923,348947
60924,348948
60993,348949
60994,348950
60995,348951
60996,348952
61067,348953
61070,348954
61129,348955
61130,348956
61195,348957
61196,348958
61197,348959
61272,348960
61347,348961
60298,348962
60299,348963
60373,348964
60374,348965
60376,348966
60377,348967
60441,348968
60500,348969
60501,348970
60566,348971
60567,348972
60568,348973
60637,348974
60703,348975
60704,348976
60705,348977
60707,348978
60781,348979
60783,348980
60849,348981
60850,348982
60851,348983
60852,348984
60925,348985
60998,348986
60999,348987
61000,348988
61002,348989
61071,348990
61073,348991
61133,348992
61134,348993
61137,348994
61198,348995
61348,348996
61349,348997
61350,348998
61351,348999
60302,349000
60303,349001
60305,349002
60378,349003
60379,349004
60380,349005
60443,349006
60446,349007
60504,349008
60569,349009
60570,349010
60640,349011
60708,349012
60711,349013
60786,349014
60855,349015
60856,349016
60857,349017
60930,349018
61003,349020
61004,349021
61074,349022
60820,349023
61139,349024
61206,349025
61353,349026
61357,349027
60307,349028
60309,349029
60310,349030
60382,349031
60383,349032
60384,349033
60385,349034
60447,349035
60505,349036
60509,349037
60642,349038
60643,349039
60645,349040
60646,349041
60713,349042
60714,349043
60715,349044
60716,349045
60859,349046
60860,349047
60861,349048
60934,349049
60935,349050
60936,349051
61008,349052
61009,349053
61010,349054
61078,349055
61079,349056
61144,349057
61145,349058
61146,349059
61147,349060
61211,349061
61288,349062
61289,349063
61291,349064
61361,349065
60311,349066
60386,349067
60387,349068
60388,349069
60389,349070
60449,349071
60450,349072
60452,349073
60453,349074
60647,349075
60649,349076
60650,349077
60651,349078
61166,349079
60718,349080
60720,349081
60721,349082
60796,349083
60865,349084
60866,349085
60867,349086
60868,349087
60941,349088
60942,349089
61011,349090
61012,349091
61014,349092
61080,349093
61081,349094
61084,349095
61149,349096
61150,349097
61151,349098
61152,349099
61153,349100
61212,349101
61292,349102
61364,349103
61366,349104
60391,349105
60392,349106
60393,349107
60394,349108
60456,349109
60458,349110
60460,349111
60516,349112
61047,349113
60580,349114
60582,349115
60652,349116
60655,349117
60723,349118
60725,349119
60802,349120
60869,349121
60871,349122
60872,349123
60756,349124
60945,349125
61016,349126
61021,349127
61085,349128
61086,349129
61087,349130
61219,349131
61296,349132
61369,349133
61371,349134
60318,349135
60319,349136
60320,349137
60321,349138
60395,349139
60396,349140
60398,349141
60399,349142
60461,349143
60518,349144
60583,349145
60585,349146
60658,349147
60660,349148
60727,349149
60728,349150
60729,349151
60730,349152
60731,349153
60805,349154
60874,349155
60875,349156
60876,349157
60949,349158
61022,349159
61023,349160
61024,349161
61088,349162
61089,349163
61159,349164
61160,349165
61340,349166
61224,349167
61225,349168
61300,349169
61372,349170
61374,349171
61375,349172
60322,349173
60323,349174
60324,349175
60325,349176
60326,349177
60400,349178
60401,349179
60403,349180
60404,349181
60521,349182
60523,349183
60665,349184
60732,349185
60734,349186
60735,349187
60808,349188
60810,349189
60879,349190
60880,349191
60951,349192
60953,349193
61027,349194
61028,349195
61091,349196
61094,349197
61162,349198
61163,349199
61227,349200
61230,349201
60479,349202
61378,349203
61381,349205
60327,349206
60328,349207
60329,349208
60330,349209
60331,349210
60405,349211
60407,349212
60526,349213
60527,349214
60528,349215
60590,349216
60591,349217
60666,349218
60668,349219
60669,349220
60737,349221
60814,349222
60882,349223
60883,349224
60884,349225
61031,349226
61032,349227
61033,349228
61095,349229
61165,349230
61236,349231
61241,349232
61306,349233
61382,349234
61383,349235
61384,349236
60333,349237
60334,349238
60335,349239
60336,349240
60337,349241
60409,349242
60410,349243
60411,349244
60412,349245
60530,349246
60595,349247
60671,349248
60672,349249
60742,349250
60743,349251
60744,349252
60817,349253
60819,349254
60888,349255
60890,349256
60957,349257
60958,349258
60960,349259
61034,349260
61036,349261
61037,349262
61038,349263
61101,349264
61103,349265
61170,349266
61172,349267
61243,349268
61308,349269
61387,349271
60339,349272
60340,349273
60341,349274
60342,349275
60413,349276
60414,349277
60415,349278
60416,349279
60469,349280
60536,349281
60538,349282
60599,349283
60600,349284
60601,349285
60604,349286
60679,349287
60745,349288
60746,349289
60747,349290
60748,349291
60750,349292
60822,349293
60823,349294
60893,349295
60895,349296
60896,349297
60964,349298
61039,349299
61041,349300
61042,349301
61108,349302
61110,349303
61173,349304
61174,349305
61247,349306
61312,349307
61313,349308
61315,349309
61389,349310
61391,349311
61392,349312
60344,349313
60345,349314
60346,349315
60417,349316
60418,349317
60419,349318
60420,349319
60471,349320
60540,349321
60541,349322
60542,349323
60605,349324
60606,349325
60607,349326
60608,349327
60751,349328
60752,349329
60754,349330
60755,349331
60824,349332
60897,349333
60969,349334
60971,349335
61044,349336
61045,349337
61046,349338
61112,349339
61181,349340
61029,349341
61316,349342
61393,349343
61397,349345
60350,349346
60422,349347
60424,349348
60425,349349
60426,349350
60476,349351
60480,349352
60545,349353
60611,349354
60613,349355
60684,349356
60757,349357
60758,349358
60759,349359
60760,349360
60761,349361
60828,349362
60830,349363
60831,349364
60903,349365
60904,349366
60974,349367
60976,349368
60977,349369
61048,349370
61050,349371
61051,349372
61052,349373
61115,349374
61116,349375
61117,349376
61182,349377
61184,349378
61398,349379
61399,349380
61400,349381
61401,349382
60354,349383
60355,349384
60356,349385
60357,349386
60358,349387
60427,349388
60428,349389
60429,349390
60430,349391
60483,349392
60484,349393
60616,349394
60617,349395
60618,349396
60619,349397
60763,349398
60832,349399
60833,349400
60907,349401
60978,349402
61053,349403
61055,349404
61056,349405
61118,349406
61119,349407
61186,349408
61326,349409
63571,349410
63573,349411
63630,349412
63440,349413
62507,349414
62508,349415
62509,349416
62510,349417
62576,349418
62578,349419
62649,349420
62720,349421
62727,349422
62813,349423
62907,349424
62909,349425
62990,349426
62993,349427
62994,349428
63080,349429
63082,349430
63319,349431
63391,349432
63395,349433
62910,349435
63575,349436
63631,349437
63635,349438
62513,349439
62514,349440
62516,349441
62579,349442
62580,349443
62581,349444
62655,349445
62732,349446
62826,349447
62911,349448
62912,349449
62998,349450
62999,349451
63084,349452
63085,349453
63088,349454
63089,349455
63250,349456
63323,349457
63396,349458
63397,349459
63398,349460
63399,349461
63070,349462
63525,349463
63526,349464
63638,349466
63618,349467
62522,349468
62524,349469
62584,349470
62585,349471
62659,349472
62660,349473
62734,349474
62832,349475
62834,349476
62914,349477
62916,349478
63001,349480
63003,349481
63255,349482
63257,349483
63402,349484
63403,349485
63404,349486
63405,349487
63473,349488
63528,349489
63583,349490
62451,349492
62525,349493
62527,349494
62588,349495
62589,349496
62590,349497
62663,349498
62812,349499
62736,349500
62737,349501
62739,349502
62740,349503
62844,349504
62920,349505
62921,349506
63096,349507
63182,349509
63259,349510
63009,349511
62542,349512
63533,349513
62453,349515
62454,349516
62528,349517
62529,349518
62768,349519
62594,349520
62595,349521
62596,349522
62666,349523
62669,349524
62741,349525
62742,349526
62743,349527
62744,349528
62846,349529
62848,349530
62849,349531
62895,349532
62958,349533
62928,349534
62929,349535
63008,349536
63010,349537
63107,349538
63187,349539
63336,349540
63339,349541
63413,349542
63414,349543
63476,349544
62457,349546
62462,349547
62532,349548
62533,349549
62623,349550
62597,349551
62598,349552
62746,349553
62851,349554
62854,349555
62855,349556
62931,349557
62932,349558
63017,349559
63018,349560
63019,349561
63111,349562
63188,349563
63189,349564
63190,349565
63191,349566
63194,349567
63272,349568
63340,349569
63415,349570
63482,349571
63480,349572
63537,349573
62465,349575
62466,349576
62537,349577
62538,349578
62540,349579
62601,349580
62602,349581
62674,349582
62675,349583
62859,349584
62862,349585
62935,349586
63024,349587
63025,349588
63485,349589
63195,349590
63196,349591
63197,349592
63198,349593
63199,349594
63200,349595
63275,349596
63276,349597
63347,349598
63420,349599
63421,349600
63422,349601
63425,349602
63481,349603
63483,349604
63539,349605
63541,349606
62467,349608
62468,349609
62469,349610
62541,349611
62544,349612
62545,349613
62604,349614
62605,349615
62680,349616
62766,349617
62865,349618
62866,349619
62937,349620
62938,349621
62939,349622
62940,349623
63118,349624
63201,349625
63203,349626
63204,349627
63205,349628
63206,349629
63278,349630
63352,349631
63354,349632
63426,349633
63427,349634
63428,349635
63429,349636
63430,349637
62546,349638
62607,349639
62609,349640
62610,349641
62611,349642
62767,349643
62769,349644
62867,349645
62869,349646
62942,349647
62943,349648
63031,349649
63033,349650
63036,349651
63124,349652
63356,349653
63359,349654
63360,349655
63431,349656
63432,349657
63433,349658
63434,349659
63435,349660
63490,349661
63546,349662
63547,349663
62549,349664
62613,349665
62692,349667
62696,349668
62776,349669
62777,349670
62870,349671
62872,349672
62948,349673
62949,349674
62950,349675
63037,349676
63038,349677
63041,349678
63130,349679
63131,349680
63132,349681
63288,349682
63292,349683
63364,349684
63438,349686
63439,349687
63441,349688
63492,349689
63493,349690
62979,349691
62745,349692
63549,349693
63550,349694
63599,349695
63604,349696
63605,349697
63606,349698
62482,349699
62550,349700
62552,349701
62619,349702
62699,349703
62701,349704
62778,349705
62881,349706
62951,349707
62952,349708
62953,349709
62954,349710
62955,349711
62956,349712
63042,349713
63044,349714
63045,349715
63046,349716
63134,349717
63136,349718
63227,349719
63293,349720
63294,349721
63295,349722
63368,349723
63369,349724
63442,349725
63443,349726
63444,349727
63445,349728
63446,349729
63495,349730
63496,349731
63497,349732
63553,349733
63554,349734
63608,349735
63609,349736
62483,349737
62484,349738
62485,349739
62555,349740
62625,349741
62626,349742
62705,349743
62706,349744
62882,349745
62883,349746
62884,349747
62886,349748
62887,349749
62888,349750
62889,349751
62957,349752
62959,349753
63047,349754
63145,349755
63228,349756
63297,349757
63499,349758
63500,349759
63501,349760
63556,349761
63557,349762
63612,349763
63613,349764
62487,349765
62488,349766
62489,349767
62558,349768
62560,349769
62561,349770
62628,349771
62629,349772
62709,349773
62790,349774
62892,349775
62893,349776
62894,349777
62961,349778
63147,349779
63233,349780
63234,349781
63301,349782
63559,349783
63560,349784
63615,349785
62491,349786
62492,349787
62562,349788
62563,349789
62564,349790
62633,349791
62635,349792
62636,349793
62793,349794
62794,349795
62795,349796
62796,349797
62897,349798
62898,349799
62899,349800
62900,349801
62972,349802
62973,349803
63059,349804
63236,349805
63238,349806
63077,349807
63307,349808
63380,349809
63507,349810
63562,349811
63563,349812
62499,349813
